customer_id,transaction_id,amount,city,transaction_date,approval_status,expense_type,card_type,merchant_category,merchant,payment_mode,gender
C66729,w102700,15138.86,Kolkata,2026-03-21,Declined,Travel,RuPay,Retail,Reliance,NetBanking,Female
C25232,w102701,21217.74,Hyderabad,2026-01-05,Declined,Utilities,MasterCard,Travel,Swiggy,UPI,Female
C57305,w102702,22368.49,Bengaluru,2026-01-29,Approved,Utilities,RuPay,Fuel,Reliance,Credit,Female
C17537,w102703,15664.74,Chennai,2026-02-13,Approved,Shopping,RuPay,Food,IRCTC,UPI,Male
C40045,w102704,22069.4,Hyderabad,2026-04-28,Approved,Shopping,Visa,E-commerce,Amazon,NetBanking,Male
C50114,w102705,1279.59,Delhi,2026-03-27,Declined,Travel,RuPay,Utilities,Reliance,UPI,Male
C47310,w102706,14394.85,Chennai,2026-02-10,Declined,Fuel,Visa,Fuel,IOCL,NetBanking,Female
C30176,w102707,10287.73,Hyderabad,2026-01-10,Declined,Dining,Amex,Travel,DMart,NetBanking,Female
C86919,w102708,7145.41,Delhi,2026-05-24,Declined,Groceries,Visa,Retail,HPCL,Credit,Male
C63235,w102709,15136.63,Pune,2026-04-11,Approved,Fuel,MasterCard,Retail,Amazon,Credit,Female
C48944,w102710,13607.53,Bengaluru,2026-02-01,Declined,Fuel,Visa,Utilities,DMart,UPI,Female
C10288,w102711,11093.84,Mumbai,2026-04-19,Approved,Dining,Visa,Retail,Zomato,UPI,Male
C27233,w102712,17500.95,Vizag,2026-02-03,Approved,Travel,RuPay,Fuel,Zomato,NetBanking,Male
C19152,w102713,20405.75,Bengaluru,2026-06-25,Approved,Dining,RuPay,Fuel,Reliance,Credit,Male
C94569,w102714,4528.17,Mumbai,2026-02-12,Declined,Travel,Visa,Fuel,HPCL,NetBanking,Female
C49545,w102715,14448.35,Bengaluru,2026-02-19,Declined,Dining,Visa,Food,Swiggy,UPI,Female
C21788,w102716,22536.57,Pune,2026-02-12,Approved,Travel,Amex,Fuel,Zomato,Credit,Female
C69672,w102717,6370.89,Delhi,2026-03-06,Declined,Shopping,Amex,Food,IRCTC,Credit,Male
C27064,w102718,18347.66,Delhi,2026-02-16,Declined,Travel,MasterCard,Utilities,Reliance,UPI,Male
C49706,w102719,9344.25,Kolkata,2026-05-08,Declined,Dining,RuPay,Retail,Swiggy,NetBanking,Female
C20173,w102720,22169.1,Chennai,2026-03-09,Declined,Utilities,RuPay,E-commerce,DMart,UPI,Male
C44437,w102721,12169.34,Kolkata,2026-04-04,Approved,Dining,Visa,Fuel,Amazon,UPI,Female
C28023,w102722,12473.16,Chennai,2026-01-07,Approved,Groceries,Visa,Fuel,Amazon,NetBanking,Male
C57885,w102723,19756.82,Hyderabad,2026-05-10,Approved,Fuel,RuPay,E-commerce,DMart,UPI,Male
C52468,w102724,18728.47,Bengaluru,2026-03-29,Declined,Fuel,RuPay,Food,Swiggy,UPI,Female
C99188,w102725,1279.42,Pune,2026-02-14,Approved,Utilities,Visa,Fuel,DMart,Credit,Male
C78261,w102726,6303.02,Delhi,2026-03-28,Declined,Dining,RuPay,Travel,DMart,Credit,Female
C61949,w102727,16091.68,Vizag,2026-01-09,Declined,Travel,MasterCard,Utilities,Amazon,UPI,Female
C33218,w102728,3241.62,Mumbai,2026-03-02,Declined,Fuel,Visa,E-commerce,Reliance,UPI,Male
C32018,w102729,3201.11,Chennai,2026-01-05,Approved,Travel,RuPay,Food,DMart,NetBanking,Male
C70041,w102730,17340.86,Mumbai,2026-05-19,Approved,Fuel,Amex,Utilities,Zomato,NetBanking,Female
C75302,w102731,16612.55,Kolkata,2026-01-11,Declined,Groceries,MasterCard,E-commerce,Reliance,NetBanking,Male
C41350,w102732,1927.77,Delhi,2026-05-20,Declined,Fuel,Visa,Travel,IOCL,NetBanking,Male
C63037,w102733,24004.42,Pune,2026-06-03,Approved,Fuel,Amex,Food,Amazon,UPI,Male
C90711,w102734,2353.17,Hyderabad,2026-01-04,Declined,Travel,Visa,Travel,Amazon,UPI,Female
C12839,w102735,19200.28,Kolkata,2026-03-02,Declined,Dining,RuPay,Utilities,HPCL,Credit,Female
C35415,w102736,21758.73,Hyderabad,2026-02-04,Approved,Groceries,Visa,Utilities,IOCL,NetBanking,Female
C49413,w102737,23001.33,Delhi,2026-01-06,Declined,Fuel,Visa,Utilities,IRCTC,NetBanking,Female
C44181,w102738,8693.69,Delhi,2026-05-22,Approved,Utilities,Visa,Utilities,Amazon,UPI,Male
C63669,w102739,21346.55,Chennai,2026-01-11,Approved,Dining,Amex,Food,Swiggy,NetBanking,Male
C21836,w102740,5025.8,Vizag,2026-03-10,Approved,Fuel,Amex,Retail,DMart,Credit,Female
C58074,w102741,10831.79,Delhi,2026-03-19,Approved,Dining,RuPay,Retail,IRCTC,NetBanking,Male
C48954,w102742,16070.08,Mumbai,2026-04-10,Approved,Utilities,MasterCard,Fuel,Swiggy,NetBanking,Female
C10599,w102743,4561.69,Pune,2026-02-22,Declined,Groceries,MasterCard,Retail,HPCL,Credit,Male
C32214,w102744,12230.92,Hyderabad,2026-02-04,Approved,Groceries,Visa,Food,Amazon,UPI,Male
C52167,w102745,17773.75,Hyderabad,2026-04-09,Approved,Dining,RuPay,Food,Amazon,Credit,Female
C23578,w102746,915.55,Chennai,2026-06-09,Declined,Travel,Amex,Travel,Reliance,UPI,Female
C16056,w102747,16102.16,Kolkata,2026-06-21,Declined,Fuel,Amex,Fuel,IRCTC,Credit,Female
C88336,w102748,14911.59,Delhi,2026-01-24,Declined,Shopping,Amex,E-commerce,DMart,Credit,Male
C99828,w102749,24719.73,Pune,2026-02-17,Approved,Fuel,RuPay,Fuel,Reliance,NetBanking,Male
C28004,w102750,8727.61,Vizag,2026-04-03,Approved,Dining,RuPay,Fuel,Swiggy,Credit,Female
C93648,w102751,16784.09,Mumbai,2026-02-26,Declined,Travel,Amex,Travel,IOCL,UPI,Male
C55977,w102752,19407.09,Chennai,2026-04-04,Approved,Groceries,Visa,E-commerce,Swiggy,Credit,Male
C27417,w102753,23027.88,Delhi,2026-04-07,Declined,Dining,RuPay,E-commerce,Zomato,Credit,Female
C70177,w102754,13490.66,Delhi,2026-06-11,Approved,Utilities,MasterCard,Food,IRCTC,Credit,Female
C28405,w102755,10278.75,Hyderabad,2026-04-27,Approved,Groceries,Amex,Food,IRCTC,Credit,Male
C55573,w102756,1294.63,Chennai,2026-04-05,Approved,Dining,RuPay,Utilities,IRCTC,NetBanking,Female
C28412,w102757,4903.1,Bengaluru,2026-04-07,Approved,Fuel,Amex,Fuel,IRCTC,Credit,Female
C10986,w102758,13438.22,Chennai,2026-04-14,Declined,Travel,MasterCard,E-commerce,Amazon,NetBanking,Male
C35159,w102759,2287.5,Mumbai,2026-03-24,Declined,Groceries,RuPay,Retail,IRCTC,NetBanking,Female
C96073,w102760,17142.57,Pune,2026-04-17,Declined,Dining,Amex,Food,Swiggy,Credit,Male
C68922,w102761,7560.28,Mumbai,2026-02-15,Approved,Utilities,MasterCard,E-commerce,Swiggy,NetBanking,Female
C35239,w102762,9764.92,Chennai,2026-04-04,Approved,Travel,RuPay,Food,Zomato,Credit,Female
C58399,w102763,20798.91,Mumbai,2026-05-27,Approved,Fuel,MasterCard,Fuel,Amazon,NetBanking,Male
C24606,w102764,21262.31,Bengaluru,2026-03-01,Declined,Travel,RuPay,Utilities,Reliance,NetBanking,Male
C19299,w102765,14198.22,Chennai,2026-04-14,Approved,Dining,MasterCard,Food,Amazon,NetBanking,Male
C65331,w102766,10879.61,Pune,2026-04-18,Approved,Dining,Visa,Fuel,HPCL,Credit,Male
C91241,w102767,15391.75,Vizag,2026-04-02,Declined,Shopping,MasterCard,Food,Amazon,Credit,Male
C21427,w102768,21821.01,Kolkata,2026-05-23,Approved,Dining,Amex,Utilities,Zomato,NetBanking,Male
C16127,w102769,11459.34,Kolkata,2026-03-17,Declined,Dining,MasterCard,Food,Swiggy,UPI,Male
C73525,w102770,12664.86,Hyderabad,2026-06-09,Declined,Utilities,RuPay,Travel,Amazon,UPI,Female
C15755,w102771,13856.11,Pune,2026-05-31,Declined,Shopping,RuPay,Retail,HPCL,NetBanking,Female
C23650,w102772,16356.28,Chennai,2026-01-29,Declined,Dining,MasterCard,E-commerce,HPCL,Credit,Male
C76381,w102773,6212.13,Bengaluru,2026-06-06,Declined,Dining,Amex,E-commerce,IOCL,UPI,Female
C60553,w102774,23416.97,Pune,2026-02-23,Declined,Travel,RuPay,Food,DMart,UPI,Female
C61990,w102775,12002.64,Mumbai,2026-05-10,Declined,Fuel,Amex,Retail,DMart,Credit,Male
C14212,w102776,3928.68,Mumbai,2026-04-17,Approved,Dining,RuPay,Fuel,Zomato,NetBanking,Female
C28477,w102777,16960.41,Delhi,2026-04-05,Approved,Groceries,Visa,E-commerce,Swiggy,Credit,Male
C91691,w102778,1056.66,Pune,2026-01-25,Declined,Travel,Visa,E-commerce,HPCL,UPI,Male
C34597,w102779,1348.61,Pune,2026-03-03,Declined,Dining,Amex,Food,Reliance,UPI,Female
C18509,w102780,23512.01,Delhi,2026-03-23,Declined,Dining,MasterCard,Food,Amazon,NetBanking,Male
C79364,w102781,18194.46,Pune,2026-03-22,Declined,Shopping,MasterCard,Fuel,Reliance,UPI,Male
C46057,w102782,19884.64,Kolkata,2026-03-29,Approved,Dining,RuPay,Fuel,Amazon,NetBanking,Female
C54992,w102783,8553.45,Bengaluru,2026-04-25,Declined,Travel,MasterCard,Retail,DMart,Credit,Female
C38809,w102784,4673.34,Bengaluru,2026-04-02,Declined,Shopping,Visa,Utilities,IOCL,UPI,Female
C93806,w102785,22396.55,Delhi,2026-04-23,Approved,Fuel,Visa,E-commerce,HPCL,NetBanking,Female
C74132,w102786,22224.31,Bengaluru,2026-04-27,Approved,Travel,Amex,Fuel,Reliance,UPI,Female
C97797,w102787,11598.34,Delhi,2026-02-19,Approved,Utilities,Amex,E-commerce,IOCL,Credit,Female
C11813,w102788,7540.8,Pune,2026-06-05,Declined,Travel,MasterCard,Utilities,IOCL,Credit,Female
C82368,w102789,7759.0,Bengaluru,2026-02-10,Approved,Dining,Amex,Retail,IOCL,UPI,Male
C63250,w102790,1082.34,Delhi,2026-04-26,Declined,Travel,MasterCard,Travel,IRCTC,Credit,Female
C36440,w102791,1793.56,Mumbai,2026-03-26,Declined,Utilities,MasterCard,Travel,IRCTC,Credit,Male
C70747,w102792,24671.24,Pune,2026-03-12,Approved,Utilities,Visa,Food,Amazon,UPI,Female
C87945,w102793,21102.28,Pune,2026-06-11,Declined,Travel,RuPay,E-commerce,Reliance,UPI,Male
C16541,w102794,9070.89,Delhi,2026-01-17,Declined,Fuel,MasterCard,Retail,Zomato,UPI,Male
C54629,w102795,11157.18,Pune,2026-04-24,Declined,Shopping,Visa,Travel,DMart,Credit,Female
C96495,w102796,7114.38,Bengaluru,2026-03-09,Declined,Dining,Amex,Food,Amazon,Credit,Male
C74358,w102797,1614.65,Chennai,2026-03-06,Approved,Dining,Visa,Travel,Amazon,UPI,Female
C75437,w102798,3098.49,Vizag,2026-06-13,Declined,Dining,RuPay,Utilities,Reliance,Credit,Male
C84198,w102799,16334.76,Kolkata,2026-01-27,Approved,Shopping,Visa,Fuel,Zomato,UPI,Female
C74393,w102800,18011.6,Delhi,2026-02-19,Approved,Dining,RuPay,Travel,DMart,UPI,Female
C94759,w102801,24920.47,Mumbai,2026-05-10,Declined,Groceries,MasterCard,Fuel,IRCTC,UPI,Female
C86820,w102802,9020.4,Hyderabad,2026-03-18,Approved,Utilities,Visa,Food,Amazon,UPI,Male
C29670,w102803,22107.92,Vizag,2026-05-25,Declined,Fuel,Amex,Retail,Reliance,UPI,Male
C73664,w102804,18139.37,Hyderabad,2026-03-17,Declined,Shopping,Amex,Travel,IOCL,NetBanking,Female
C42105,w102805,6480.05,Pune,2026-05-04,Declined,Travel,RuPay,E-commerce,DMart,NetBanking,Male
C73266,w102806,5231.84,Hyderabad,2026-06-19,Declined,Dining,MasterCard,Retail,Reliance,UPI,Female
C49531,w102807,19873.74,Vizag,2026-02-03,Approved,Groceries,RuPay,E-commerce,Amazon,Credit,Female
C60595,w102808,5000.35,Pune,2026-03-13,Declined,Fuel,Amex,Travel,Reliance,Credit,Male
C22332,w102809,7355.12,Pune,2026-05-23,Approved,Travel,MasterCard,E-commerce,IOCL,NetBanking,Male
C18918,w102810,1288.47,Pune,2026-04-29,Declined,Groceries,Visa,Fuel,IOCL,Credit,Male
C96408,w102811,10448.28,Hyderabad,2026-04-23,Approved,Shopping,MasterCard,Food,Swiggy,NetBanking,Male
C49361,w102812,6812.58,Chennai,2026-02-26,Declined,Shopping,Amex,Travel,HPCL,NetBanking,Female
C25815,w102813,16099.43,Chennai,2026-04-21,Declined,Fuel,Visa,Utilities,HPCL,UPI,Female
C11899,w102814,21398.45,Hyderabad,2026-02-16,Approved,Utilities,Amex,Travel,Zomato,UPI,Male
C21496,w102815,2042.08,Delhi,2026-01-04,Declined,Travel,RuPay,Travel,HPCL,NetBanking,Male
C67191,w102816,8190.26,Hyderabad,2026-01-13,Declined,Groceries,MasterCard,Food,Swiggy,NetBanking,Male
C60579,w102817,24595.12,Bengaluru,2026-01-03,Declined,Groceries,MasterCard,Utilities,Reliance,NetBanking,Female
C34836,w102818,16060.8,Chennai,2026-04-21,Approved,Dining,MasterCard,Fuel,IRCTC,Credit,Female
C24023,w102819,23295.13,Kolkata,2026-05-01,Declined,Fuel,Amex,Travel,Amazon,Credit,Male
C98501,w102820,6969.91,Kolkata,2026-04-01,Approved,Travel,MasterCard,Food,IOCL,NetBanking,Female
C76031,w102821,22095.03,Vizag,2026-06-12,Declined,Dining,MasterCard,Travel,Amazon,Credit,Male
C94981,w102822,7054.56,Vizag,2026-06-15,Approved,Dining,Amex,Food,DMart,NetBanking,Male
C46548,w102823,14780.39,Hyderabad,2026-05-14,Declined,Travel,MasterCard,Utilities,DMart,UPI,Female
C80247,w102824,11789.94,Chennai,2026-04-07,Approved,Travel,RuPay,Fuel,IOCL,Credit,Male
C82927,w102825,1354.66,Delhi,2026-04-24,Declined,Shopping,MasterCard,Travel,Zomato,UPI,Female
C33879,w102826,5574.01,Kolkata,2026-05-05,Approved,Shopping,MasterCard,Fuel,IOCL,Credit,Female
C13114,w102827,18899.81,Kolkata,2026-02-26,Approved,Fuel,Visa,Food,DMart,UPI,Male
C98519,w102828,4653.62,Mumbai,2026-02-22,Declined,Shopping,RuPay,Travel,Amazon,Credit,Female
C65259,w102829,5416.01,Delhi,2026-03-26,Approved,Shopping,Amex,Food,DMart,NetBanking,Female
C19688,w102830,5444.94,Hyderabad,2026-04-02,Approved,Dining,RuPay,Travel,Swiggy,Credit,Male
C87329,w102831,417.12,Vizag,2026-04-11,Declined,Utilities,RuPay,Retail,Swiggy,NetBanking,Male
C45969,w102832,8578.99,Pune,2026-02-22,Approved,Groceries,Visa,Fuel,Swiggy,NetBanking,Female
C41669,w102833,19280.65,Delhi,2026-03-26,Approved,Groceries,RuPay,Utilities,Amazon,Credit,Female
C95164,w102834,8047.04,Vizag,2026-01-19,Approved,Groceries,MasterCard,Utilities,Zomato,Credit,Male
C59007,w102835,24360.04,Mumbai,2026-05-13,Approved,Utilities,Visa,Fuel,Zomato,Credit,Female
C26974,w102836,9192.15,Kolkata,2026-05-08,Declined,Groceries,RuPay,Food,IRCTC,NetBanking,Male
C50512,w102837,23074.69,Bengaluru,2026-03-16,Approved,Shopping,Amex,Retail,IRCTC,Credit,Female
C10087,w102838,7301.65,Mumbai,2026-03-08,Declined,Utilities,RuPay,E-commerce,IOCL,NetBanking,Female
C97217,w102839,1937.61,Chennai,2026-05-28,Approved,Shopping,MasterCard,Travel,Swiggy,NetBanking,Male
C68969,w102840,20382.68,Kolkata,2026-06-07,Approved,Utilities,Visa,E-commerce,DMart,Credit,Female
C17805,w102841,2340.73,Hyderabad,2026-01-20,Approved,Travel,Visa,Travel,Reliance,UPI,Male
C90639,w102842,6205.26,Vizag,2026-01-10,Approved,Groceries,MasterCard,Food,HPCL,NetBanking,Female
C26796,w102843,24492.65,Mumbai,2026-01-14,Approved,Dining,Visa,Utilities,IRCTC,NetBanking,Male
C62800,w102844,17772.83,Pune,2026-02-22,Declined,Dining,Visa,E-commerce,HPCL,NetBanking,Female
C26908,w102845,11776.97,Vizag,2026-05-29,Declined,Travel,Amex,E-commerce,IRCTC,Credit,Female
C51190,w102846,22588.86,Kolkata,2026-05-19,Approved,Fuel,MasterCard,Utilities,Zomato,Credit,Male
C79995,w102847,1842.85,Mumbai,2026-03-11,Declined,Travel,RuPay,E-commerce,IRCTC,NetBanking,Female
C98578,w102848,21164.26,Kolkata,2026-01-25,Declined,Fuel,MasterCard,Utilities,IOCL,UPI,Female
C40985,w102849,11989.16,Kolkata,2026-03-02,Approved,Fuel,Visa,Travel,Amazon,Credit,Male
C20860,w102850,1621.5,Kolkata,2026-02-11,Approved,Shopping,Amex,Travel,Reliance,NetBanking,Male
C21833,w102851,104.51,Vizag,2026-02-19,Declined,Travel,Visa,Food,Reliance,NetBanking,Male
C39311,w102852,10542.42,Kolkata,2026-03-25,Approved,Shopping,Visa,Utilities,HPCL,UPI,Male
C29433,w102853,22649.87,Chennai,2026-03-01,Declined,Fuel,RuPay,Retail,HPCL,Credit,Female
C40323,w102854,16055.56,Chennai,2026-04-19,Declined,Utilities,Visa,Utilities,Zomato,NetBanking,Female
C61687,w102855,12662.28,Pune,2026-04-04,Declined,Groceries,MasterCard,Retail,Reliance,Credit,Male
C71510,w102856,23331.74,Pune,2026-03-06,Declined,Groceries,Visa,E-commerce,DMart,Credit,Female
C30484,w102857,23079.47,Chennai,2026-01-14,Approved,Shopping,Amex,E-commerce,IRCTC,Credit,Female
C51063,w102858,20086.57,Pune,2026-03-04,Approved,Utilities,Visa,Fuel,Reliance,NetBanking,Male
C26818,w102859,14073.73,Delhi,2026-01-29,Declined,Groceries,Visa,Retail,HPCL,Credit,Male
C32005,w102860,5625.75,Delhi,2026-06-19,Approved,Dining,MasterCard,Fuel,IOCL,Credit,Male
C16126,w102861,10229.42,Chennai,2026-06-23,Declined,Utilities,Visa,Retail,DMart,Credit,Male
C97586,w102862,23298.42,Bengaluru,2026-04-26,Approved,Groceries,Visa,Utilities,IOCL,Credit,Female
C78703,w102863,23285.42,Delhi,2026-05-21,Declined,Fuel,Amex,Retail,IRCTC,UPI,Male
C26143,w102864,13950.7,Vizag,2026-04-21,Declined,Travel,RuPay,Food,IRCTC,Credit,Female
C46166,w102865,18891.42,Hyderabad,2026-05-19,Declined,Utilities,RuPay,Food,HPCL,Credit,Male
C95128,w102866,3545.84,Pune,2026-03-10,Declined,Utilities,RuPay,Retail,DMart,UPI,Female
C36151,w102867,11148.54,Hyderabad,2026-06-28,Declined,Shopping,MasterCard,Retail,Amazon,UPI,Male
C98701,w102868,13171.88,Mumbai,2026-05-09,Approved,Groceries,Amex,Food,DMart,NetBanking,Female
C15021,w102869,17623.35,Delhi,2026-05-12,Approved,Utilities,Amex,Fuel,DMart,UPI,Male
C68653,w102870,5000.29,Pune,2026-04-05,Declined,Fuel,MasterCard,E-commerce,HPCL,Credit,Male
C11342,w102871,12672.9,Mumbai,2026-01-23,Declined,Dining,Visa,Fuel,Amazon,Credit,Male
C34236,w102872,9145.2,Mumbai,2026-03-27,Approved,Fuel,RuPay,E-commerce,Amazon,UPI,Male
C23098,w102873,23356.79,Hyderabad,2026-02-19,Approved,Groceries,MasterCard,E-commerce,HPCL,UPI,Female
C29740,w102874,21794.54,Kolkata,2026-04-12,Approved,Groceries,Amex,Travel,HPCL,Credit,Male
C37290,w102875,22691.45,Chennai,2026-06-01,Approved,Groceries,Visa,Fuel,DMart,Credit,Female
C75368,w102876,2222.95,Chennai,2026-02-28,Declined,Groceries,Amex,E-commerce,DMart,UPI,Male
C15793,w102877,21456.0,Delhi,2026-03-21,Declined,Groceries,MasterCard,Travel,IOCL,NetBanking,Male
C92800,w102878,22852.46,Kolkata,2026-03-21,Approved,Utilities,Visa,Food,HPCL,UPI,Female
C56494,w102879,16322.69,Bengaluru,2026-03-02,Declined,Dining,MasterCard,E-commerce,Zomato,Credit,Male
C27229,w102880,24772.68,Pune,2026-02-01,Declined,Shopping,RuPay,Food,Amazon,NetBanking,Female
C25019,w102881,12013.21,Chennai,2026-02-11,Approved,Travel,Amex,Food,Reliance,UPI,Male
C89340,w102882,13035.7,Pune,2026-06-04,Approved,Utilities,Visa,E-commerce,IOCL,UPI,Male
C34298,w102883,1746.93,Delhi,2026-05-06,Declined,Fuel,Visa,Fuel,HPCL,UPI,Male
C63862,w102884,15776.78,Bengaluru,2026-01-28,Declined,Travel,MasterCard,Travel,IRCTC,Credit,Male
C86445,w102885,13631.26,Chennai,2026-01-26,Approved,Groceries,RuPay,Retail,Zomato,Credit,Male
C13427,w102886,18972.52,Vizag,2026-01-31,Declined,Shopping,RuPay,Fuel,IOCL,UPI,Male
C56545,w102887,4627.05,Bengaluru,2026-01-24,Approved,Travel,MasterCard,Utilities,Swiggy,UPI,Male
C66669,w102888,2526.44,Pune,2026-02-27,Declined,Shopping,RuPay,Utilities,IOCL,NetBanking,Male
C36561,w102889,23385.47,Delhi,2026-01-30,Declined,Utilities,Visa,Travel,IRCTC,Credit,Female
C72719,w102890,15038.4,Kolkata,2026-06-14,Declined,Fuel,MasterCard,Fuel,Zomato,NetBanking,Male
C47464,w102891,3085.82,Vizag,2026-06-28,Approved,Dining,Visa,Fuel,Swiggy,Credit,Male
C63917,w102892,23936.82,Vizag,2026-06-21,Approved,Groceries,MasterCard,Fuel,Amazon,Credit,Male
C88550,w102893,22395.78,Hyderabad,2026-02-18,Approved,Utilities,Visa,E-commerce,Amazon,UPI,Male
C10659,w102894,2646.23,Delhi,2026-03-01,Declined,Utilities,MasterCard,Retail,Reliance,UPI,Female
C38050,w102895,20316.21,Mumbai,2026-03-30,Approved,Fuel,Visa,Retail,Reliance,UPI,Female
C28672,w102896,22893.48,Mumbai,2026-01-01,Declined,Dining,Visa,Travel,Swiggy,UPI,Female
C37975,w102897,7550.69,Delhi,2026-04-18,Approved,Groceries,RuPay,Travel,Zomato,NetBanking,Male
C56123,w102898,2085.15,Kolkata,2026-02-27,Declined,Shopping,Amex,Retail,Reliance,NetBanking,Female
C48290,w102899,21491.99,Vizag,2026-01-19,Approved,Shopping,Visa,Travel,IOCL,UPI,Male
C76493,w102900,20305.16,Delhi,2026-05-22,Declined,Dining,Visa,E-commerce,Reliance,NetBanking,Female
C62624,w102901,7152.79,Chennai,2026-01-16,Declined,Shopping,RuPay,Fuel,HPCL,UPI,Female
C16795,w102902,21516.68,Delhi,2026-01-22,Declined,Fuel,Amex,Travel,IRCTC,NetBanking,Female
C13142,w102903,5528.88,Hyderabad,2026-01-28,Approved,Dining,MasterCard,Retail,Amazon,UPI,Female
C12430,w102904,21800.85,Hyderabad,2026-03-29,Approved,Travel,RuPay,Retail,Reliance,NetBanking,Male
C53851,w102905,9530.39,Pune,2026-04-02,Approved,Shopping,Amex,E-commerce,HPCL,Credit,Female
C77718,w102906,5669.63,Bengaluru,2026-01-02,Declined,Groceries,RuPay,Utilities,Amazon,Credit,Male
C68619,w102907,16970.37,Delhi,2026-04-20,Approved,Shopping,Visa,Retail,Amazon,Credit,Male
C63281,w102908,12171.69,Bengaluru,2026-04-30,Approved,Shopping,MasterCard,Retail,Swiggy,NetBanking,Female
C36185,w102909,10657.46,Vizag,2026-03-23,Declined,Fuel,MasterCard,Travel,IOCL,NetBanking,Female
C39860,w102910,19397.23,Bengaluru,2026-05-01,Declined,Dining,RuPay,Retail,Reliance,Credit,Female
C29868,w102911,6215.22,Hyderabad,2026-03-01,Approved,Utilities,MasterCard,Travel,IRCTC,NetBanking,Female
C27719,w102912,17706.81,Chennai,2026-02-20,Approved,Dining,MasterCard,Food,HPCL,UPI,Female
C15215,w102913,11228.91,Kolkata,2026-06-29,Approved,Travel,RuPay,Food,Swiggy,UPI,Male
C19265,w102914,3734.58,Mumbai,2026-06-29,Declined,Travel,RuPay,Retail,IRCTC,Credit,Male
C41026,w102915,10109.65,Kolkata,2026-03-31,Declined,Groceries,MasterCard,E-commerce,IOCL,UPI,Female
C81043,w102916,6394.57,Chennai,2026-05-29,Declined,Groceries,Visa,Retail,HPCL,NetBanking,Male
C60391,w102917,13184.81,Pune,2026-06-23,Approved,Utilities,Visa,Fuel,HPCL,Credit,Female
C17185,w102918,8308.44,Kolkata,2026-01-14,Approved,Dining,RuPay,Travel,IOCL,NetBanking,Female
C10693,w102919,9429.46,Hyderabad,2026-02-07,Declined,Utilities,Amex,Travel,IRCTC,UPI,Female
C70627,w102920,22528.51,Mumbai,2026-06-23,Approved,Dining,Visa,Utilities,Amazon,NetBanking,Female
C81788,w102921,17550.11,Bengaluru,2026-02-24,Declined,Travel,RuPay,Travel,Amazon,UPI,Female
C36053,w102922,15165.84,Hyderabad,2026-05-16,Declined,Fuel,Amex,E-commerce,Swiggy,UPI,Female
C43855,w102923,21175.5,Kolkata,2026-02-22,Approved,Fuel,Visa,Utilities,HPCL,Credit,Male
C87267,w102924,24123.38,Chennai,2026-06-12,Approved,Dining,MasterCard,Retail,HPCL,NetBanking,Female
C81496,w102925,24185.52,Delhi,2026-03-25,Declined,Fuel,Visa,Utilities,Zomato,UPI,Female
C76703,w102926,14735.72,Chennai,2026-05-30,Declined,Shopping,RuPay,Retail,IOCL,UPI,Male
C43142,w102927,23640.06,Hyderabad,2026-01-09,Declined,Fuel,MasterCard,Retail,IOCL,UPI,Female
C71105,w102928,20504.07,Delhi,2026-06-25,Declined,Travel,Visa,Utilities,IRCTC,Credit,Male
C12973,w102929,9116.28,Kolkata,2026-01-24,Declined,Fuel,MasterCard,Utilities,Swiggy,UPI,Female
C42970,w102930,11180.72,Mumbai,2026-03-27,Declined,Travel,Amex,Retail,Swiggy,NetBanking,Male
C91573,w102931,12225.3,Hyderabad,2026-03-26,Declined,Travel,MasterCard,Fuel,Swiggy,NetBanking,Male
C36419,w102932,18980.3,Vizag,2026-02-09,Declined,Travel,Amex,Food,IRCTC,UPI,Male
C23673,w102933,10873.21,Vizag,2026-01-23,Declined,Dining,MasterCard,E-commerce,HPCL,NetBanking,Male
C89384,w102934,17837.51,Delhi,2026-01-01,Declined,Shopping,MasterCard,E-commerce,IOCL,UPI,Female
C83580,w102935,7437.75,Bengaluru,2026-06-08,Approved,Travel,RuPay,Retail,HPCL,Credit,Female
C54065,w102936,14417.28,Chennai,2026-04-15,Declined,Dining,RuPay,Fuel,HPCL,UPI,Female
C47421,w102937,9061.69,Bengaluru,2026-01-05,Declined,Groceries,Visa,Food,Swiggy,UPI,Female
C18547,w102938,20387.5,Bengaluru,2026-05-27,Approved,Travel,MasterCard,Fuel,DMart,UPI,Male
C79151,w102939,10840.27,Delhi,2026-01-01,Approved,Travel,RuPay,E-commerce,Amazon,NetBanking,Female
C93857,w102940,1804.1,Vizag,2026-06-06,Approved,Dining,Amex,Retail,Zomato,Credit,Male
C21838,w102941,6535.56,Delhi,2026-05-09,Declined,Travel,RuPay,Food,IRCTC,NetBanking,Male
C89645,w102942,12501.76,Delhi,2026-03-28,Declined,Dining,MasterCard,Fuel,HPCL,Credit,Male
C81314,w102943,1324.73,Delhi,2026-06-08,Approved,Dining,Visa,Fuel,DMart,NetBanking,Male
C49470,w102944,1665.21,Hyderabad,2026-02-14,Declined,Groceries,RuPay,Food,Swiggy,UPI,Male
C17227,w102945,7097.87,Kolkata,2026-03-12,Declined,Shopping,MasterCard,Retail,DMart,Credit,Male
C36902,w102946,19946.51,Delhi,2026-06-06,Approved,Fuel,RuPay,Fuel,DMart,Credit,Female
C45328,w102947,20589.37,Bengaluru,2026-02-10,Approved,Shopping,MasterCard,E-commerce,HPCL,NetBanking,Female
