transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
s102804,2026-03-10, mumbai ,C64134,RuPay,Utilities,Female,6505.99,NetBanking, IOCL ,Fuel,Declined
s102805,2026-03-19, chennai ,C94980,Visa,Utilities,Male,448.14,UPI, AMAZON ,Fuel,Approved
s102806,2026-04-03, mumbai ,C92998,Visa,Groceries,Male,10304.85,NetBanking, DMART ,Travel,Approved
s102807,2026-06-11, vizag ,C23441,Visa,Travel,Male,16944.53,UPI, SWIGGY ,Food,Declined
s102808,2026-04-13, mumbai ,C79634,MasterCard,Groceries,Female,1058.28,Credit, SWIGGY ,Utilities,Declined
s102809,2026-06-11, vizag ,C84893,Visa,Utilities,Female,15888.0,NetBanking, IRCTC ,Travel,Approved
s102810,2026-03-27, delhi ,C24366,Amex,Groceries,Male,12832.1,NetBanking, RELIANCE ,Food,Declined
s102811,2026-01-10, hyderabad ,C64181,MasterCard,Fuel,Female,4820.99,NetBanking, AMAZON ,Utilities,Approved
s102812,2026-03-25, hyderabad ,C64602,Amex,Utilities,Female,19210.06,NetBanking, DMART ,Food,Approved
s102813,2026-02-21, mumbai ,C14277,MasterCard,Shopping,Male,12117.3,NetBanking, DMART ,Retail,Approved
s102814,2026-06-26, bengaluru ,C27820,Visa,Dining,Male,15307.87,NetBanking, SWIGGY ,Travel,Declined
s102815,2026-04-29, bengaluru ,C80655,Visa,Groceries,Female,2940.22,Credit, AMAZON ,Food,Approved
s102816,2026-04-10, bengaluru ,C81223,RuPay,Groceries,Female,24915.17,Credit, IOCL ,Food,Approved
s102817,2026-04-30, kolkata ,C87174,Amex,Dining,Male,4709.65,NetBanking, DMART ,Retail,Declined
s102818,2026-01-27, vizag ,C73098,MasterCard,Groceries,Female,13519.93,UPI, HPCL ,Fuel,Approved
s102819,2026-01-16, pune ,C26874,RuPay,Fuel,Female,20382.24,NetBanking, IOCL ,Retail,Approved
s102820,2026-05-09, pune ,C58694,MasterCard,Utilities,Female,10436.24,UPI, HPCL ,Fuel,Declined
s102821,2026-06-06, hyderabad ,C52112,RuPay,Fuel,Male,10642.68,NetBanking, IOCL ,Fuel,Approved
s102822,2026-01-23, pune ,C37181,RuPay,Fuel,Female,3700.02,UPI, RELIANCE ,Food,Declined
s102823,2026-06-19, kolkata ,C84733,Amex,Dining,Female,15424.15,NetBanking, AMAZON ,E-commerce,Declined
s102824,2026-05-23, chennai ,C75954,Visa,Dining,Male,6610.86,Credit, HPCL ,Fuel,Declined
s102825,2026-03-11, hyderabad ,C48016,Amex,Fuel,Male,13835.32,UPI, DMART ,E-commerce,Approved
s102826,2026-01-18, bengaluru ,C19523,RuPay,Travel,Female,18832.27,UPI, AMAZON ,E-commerce,Approved
s102827,2026-01-04, vizag ,C76552,RuPay,Shopping,Male,12649.46,UPI, ZOMATO ,Food,Approved
s102828,2026-06-25, delhi ,C40285,MasterCard,Fuel,Male,23534.52,Credit, RELIANCE ,Retail,Approved
s102829,2026-05-26, mumbai ,C95134,RuPay,Travel,Male,6240.07,UPI, DMART ,Retail,Approved
s102830,2026-05-24, delhi ,C43021,Amex,Groceries,Female,13846.17,Credit, DMART ,Fuel,Declined
s102831,2026-06-16, pune ,C93948,Amex,Groceries,Female,22862.23,UPI, SWIGGY ,Fuel,Declined
s102832,2026-01-13, kolkata ,C66809,Visa,Dining,Female,10311.22,UPI, DMART ,Retail,Declined
s102833,2026-02-23, delhi ,C63070,MasterCard,Travel,Female,7471.54,UPI, ZOMATO ,E-commerce,Declined
s102834,2026-05-06, hyderabad ,C13257,RuPay,Shopping,Male,3784.45,NetBanking, HPCL ,Utilities,Approved
s102835,2026-04-14, hyderabad ,C66902,MasterCard,Utilities,Male,1853.82,NetBanking, RELIANCE ,Utilities,Approved
s102836,2026-01-11, pune ,C91767,MasterCard,Dining,Male,22191.92,NetBanking, IRCTC ,Retail,Declined
s102837,2026-06-09, kolkata ,C83508,MasterCard,Travel,Female,2993.94,UPI, DMART ,Utilities,Approved
s102838,2026-04-09, pune ,C22001,RuPay,Utilities,Male,5496.18,Credit, RELIANCE ,Retail,Declined
s102839,2026-02-09, mumbai ,C59667,RuPay,Shopping,Male,20433.9,NetBanking, IOCL ,E-commerce,Declined
s102840,2026-02-08, hyderabad ,C49663,MasterCard,Travel,Male,9563.27,NetBanking, HPCL ,Utilities,Approved
s102841,2026-02-19, pune ,C21939,RuPay,Shopping,Female,14462.62,Credit, SWIGGY ,Fuel,Declined
s102842,2026-01-20, chennai ,C88020,Visa,Utilities,Female,13390.0,UPI, IOCL ,Food,Approved
s102843,2026-04-03, delhi ,C56862,Visa,Utilities,Female,2723.34,NetBanking, HPCL ,E-commerce,Approved
s102844,2026-01-21, mumbai ,C64179,RuPay,Fuel,Male,4698.35,Credit, IOCL ,Retail,Declined
s102845,2026-04-25, kolkata ,C89042,Visa,Groceries,Female,7809.76,UPI, RELIANCE ,Utilities,Declined
s102846,2026-06-01, pune ,C60056,RuPay,Groceries,Male,17992.85,Credit, ZOMATO ,Retail,Declined
s102847,2026-03-06, bengaluru ,C44210,MasterCard,Fuel,Male,15998.03,NetBanking, SWIGGY ,Retail,Declined
s102848,2026-04-29, mumbai ,C62364,MasterCard,Groceries,Female,22468.04,Credit, ZOMATO ,Retail,Approved
s102849,2026-01-12, delhi ,C94808,MasterCard,Fuel,Male,7348.9,Credit, DMART ,E-commerce,Approved
s102850,2026-02-13, pune ,C89918,Visa,Travel,Female,9364.09,NetBanking, HPCL ,Food,Approved
s102851,2026-04-30, bengaluru ,C38821,RuPay,Shopping,Female,1780.2,NetBanking, SWIGGY ,Food,Approved
s102852,2026-05-02, chennai ,C76661,RuPay,Dining,Male,3683.41,Credit, RELIANCE ,Food,Approved
s102853,2026-03-19, bengaluru ,C89284,Amex,Shopping,Male,20334.69,Credit, IRCTC ,E-commerce,Declined
s102854,2026-04-04, pune ,C96016,Amex,Dining,Male,6124.06,UPI, RELIANCE ,Utilities,Approved
s102855,2026-01-02, chennai ,C26912,Amex,Shopping,Female,2572.67,UPI, HPCL ,Utilities,Approved
s102856,2026-01-09, bengaluru ,C32564,Visa,Shopping,Female,19498.7,UPI, DMART ,Food,Approved
s102857,2026-06-16, delhi ,C81572,MasterCard,Groceries,Male,2386.27,NetBanking, IOCL ,Fuel,Approved
s102858,2026-04-03, delhi ,C14417,RuPay,Groceries,Female,16097.06,UPI, AMAZON ,Utilities,Declined
s102859,2026-01-07, pune ,C61952,RuPay,Groceries,Male,21958.31,Credit, AMAZON ,Fuel,Declined
s102860,2026-01-03, bengaluru ,C53791,Amex,Utilities,Male,12525.59,UPI, AMAZON ,Food,Approved
s102861,2026-06-20, kolkata ,C32312,MasterCard,Shopping,Male,21646.55,Credit, ZOMATO ,E-commerce,Declined
s102862,2026-03-04, kolkata ,C51919,MasterCard,Fuel,Male,4974.98,NetBanking, SWIGGY ,Fuel,Declined
s102863,2026-02-09, hyderabad ,C84932,RuPay,Fuel,Female,7458.11,UPI, RELIANCE ,E-commerce,Declined
s102864,2026-02-17, delhi ,C54176,Amex,Utilities,Female,4749.59,Credit, DMART ,Retail,Approved
s102865,2026-01-23, bengaluru ,C94268,Visa,Shopping,Male,16636.24,Credit, AMAZON ,Food,Declined
s102866,2026-02-24, pune ,C94569,Amex,Groceries,Male,5894.73,Credit, DMART ,Utilities,Declined
s102867,2026-03-27, bengaluru ,C51598,RuPay,Dining,Female,5999.65,Credit, HPCL ,Food,Approved
s102868,2026-01-13, vizag ,C28071,Amex,Dining,Female,18232.18,NetBanking, ZOMATO ,Utilities,Declined
s102869,2026-03-02, chennai ,C48114,Amex,Fuel,Female,16616.93,Credit, ZOMATO ,E-commerce,Approved
s102870,2026-06-27, bengaluru ,C22465,MasterCard,Travel,Male,18024.42,UPI, IRCTC ,Food,Approved
s102871,2026-03-26, bengaluru ,C70102,Visa,Utilities,Male,7063.81,NetBanking, ZOMATO ,Utilities,Declined
s102872,2026-06-16, chennai ,C59193,Amex,Travel,Female,14233.48,Credit, SWIGGY ,Travel,Approved
s102873,2026-02-15, chennai ,C31162,MasterCard,Dining,Male,20717.2,Credit, AMAZON ,Retail,Declined
s102874,2026-02-23, chennai ,C26454,Visa,Travel,Female,13727.89,Credit, AMAZON ,E-commerce,Declined
s102875,2026-04-01, mumbai ,C49315,RuPay,Travel,Female,20353.97,Credit, RELIANCE ,Food,Approved
s102876,2026-05-09, bengaluru ,C74684,MasterCard,Dining,Male,6973.55,Credit, IRCTC ,Travel,Declined
s102877,2026-04-25, chennai ,C99527,Visa,Travel,Female,7242.04,UPI, IOCL ,Retail,Approved
s102878,2026-03-28, pune ,C84877,RuPay,Shopping,Female,14016.1,NetBanking, HPCL ,Travel,Declined
s102879,2026-04-04, pune ,C88035,Amex,Dining,Female,23865.42,Credit, AMAZON ,E-commerce,Declined
s102880,2026-01-24, hyderabad ,C65299,MasterCard,Groceries,Female,19213.91,NetBanking, DMART ,Food,Approved
s102881,2026-01-28, chennai ,C98010,RuPay,Utilities,Female,20911.35,UPI, SWIGGY ,Fuel,Declined
s102882,2026-04-13, kolkata ,C98016,RuPay,Dining,Female,380.21,NetBanking, AMAZON ,Food,Declined
s102883,2026-06-15, chennai ,C46661,RuPay,Fuel,Male,18283.45,NetBanking, IOCL ,E-commerce,Approved
s102884,2026-04-28, mumbai ,C48348,RuPay,Dining,Female,24764.41,UPI, DMART ,Fuel,Declined
s102885,2026-06-26, delhi ,C31736,Amex,Travel,Female,14574.31,UPI, IRCTC ,Food,Approved
s102886,2026-04-05, vizag ,C56061,RuPay,Shopping,Female,2150.26,NetBanking, HPCL ,Travel,Declined
s102887,2026-06-02, bengaluru ,C54696,Visa,Groceries,Male,4007.35,NetBanking, ZOMATO ,E-commerce,Declined
s102888,2026-06-19, vizag ,C59280,Visa,Fuel,Female,17594.42,UPI, AMAZON ,Utilities,Approved
s102889,2026-03-21, hyderabad ,C78710,Amex,Dining,Male,20294.21,UPI, SWIGGY ,Fuel,Approved
s102890,2026-01-16, delhi ,C76118,Amex,Shopping,Male,13175.05,Credit, RELIANCE ,Food,Declined
s102891,2026-05-12, chennai ,C31088,RuPay,Shopping,Male,18363.89,NetBanking, IRCTC ,Travel,Approved
s102892,2026-05-08, delhi ,C88913,Amex,Shopping,Female,11485.95,Credit, RELIANCE ,Fuel,Approved
s102893,2026-04-05, pune ,C20145,RuPay,Dining,Male,20890.03,UPI, IRCTC ,Utilities,Declined
s102894,2026-02-05, pune ,C27778,Visa,Travel,Male,949.96,UPI, AMAZON ,Travel,Approved
s102895,2026-04-17, mumbai ,C74793,RuPay,Shopping,Female,17303.63,Credit, SWIGGY ,Food,Declined
s102896,2026-05-11, pune ,C69957,Amex,Fuel,Female,531.76,UPI, HPCL ,Travel,Declined
s102897,2026-04-03, mumbai ,C91270,MasterCard,Shopping,Male,13368.48,NetBanking, DMART ,Fuel,Declined
s102898,2026-01-11, pune ,C46752,RuPay,Dining,Female,22992.69,NetBanking, DMART ,Utilities,Approved
s102899,2026-04-03, hyderabad ,C57880,MasterCard,Fuel,Female,9696.81,NetBanking, RELIANCE ,Utilities,Approved
s102900,2026-03-23, delhi ,C27795,Amex,Fuel,Male,18799.81,UPI, RELIANCE ,Utilities,Approved
s102901,2026-01-24, vizag ,C39941,RuPay,Shopping,Female,3934.6,UPI, SWIGGY ,Retail,Declined
s102902,2026-05-24, delhi ,C80996,RuPay,Fuel,Female,650.99,Credit, SWIGGY ,Retail,Approved
s102903,2026-02-28, pune ,C51538,Visa,Travel,Female,24763.76,NetBanking, AMAZON ,Travel,Declined
s102904,2026-01-29, hyderabad ,C96583,Amex,Groceries,Male,12791.27,NetBanking, AMAZON ,Retail,Approved
s102905,2026-01-30, bengaluru ,C16716,RuPay,Fuel,Male,23886.07,NetBanking, IOCL ,Utilities,Approved
s102906,2026-03-16, kolkata ,C10032,MasterCard,Utilities,Male,7901.44,NetBanking, RELIANCE ,Utilities,Approved
s102907,2026-02-01, bengaluru ,C90729,RuPay,Travel,Male,9928.57,UPI, RELIANCE ,Fuel,Approved
s102908,2026-05-06, hyderabad ,C26765,Amex,Fuel,Male,9405.86,Credit, HPCL ,Fuel,Declined
s102909,2026-04-14, hyderabad ,C42936,Visa,Groceries,Female,2831.83,NetBanking, IRCTC ,E-commerce,Approved
s102910,2026-01-03, hyderabad ,C77580,RuPay,Shopping,Female,3747.71,UPI, AMAZON ,E-commerce,Approved
s102911,2026-04-04, bengaluru ,C97021,MasterCard,Travel,Female,12369.17,UPI, SWIGGY ,Food,Declined
s102912,2026-06-08, chennai ,C60657,Visa,Fuel,Female,16334.97,NetBanking, DMART ,Food,Declined
s102913,2026-04-10, kolkata ,C61508,MasterCard,Groceries,Female,10815.33,NetBanking, DMART ,Fuel,Approved
s102914,2026-06-02, vizag ,C75986,Amex,Dining,Male,7389.81,NetBanking, SWIGGY ,Fuel,Declined
s102915,2026-01-23, kolkata ,C66393,MasterCard,Dining,Male,8649.77,UPI, SWIGGY ,Utilities,Declined
s102916,2026-03-26, chennai ,C49259,Visa,Travel,Female,19657.23,UPI, IRCTC ,Retail,Approved
s102917,2026-03-09, chennai ,C24978,RuPay,Dining,Male,16437.74,NetBanking, AMAZON ,Retail,Approved
s102918,2026-04-26, hyderabad ,C52734,RuPay,Travel,Female,312.29,UPI, SWIGGY ,E-commerce,Approved
s102919,2026-03-06, mumbai ,C30427,Visa,Utilities,Female,13262.88,NetBanking, RELIANCE ,E-commerce,Declined
s102920,2026-06-06, hyderabad ,C94594,RuPay,Utilities,Male,9683.08,NetBanking, IOCL ,E-commerce,Approved
s102921,2026-04-08, vizag ,C64514,MasterCard,Travel,Female,3395.22,NetBanking, ZOMATO ,Utilities,Approved
s102922,2026-06-05, pune ,C77309,Visa,Groceries,Male,23250.13,Credit, DMART ,Retail,Approved
s102923,2026-05-04, kolkata ,C77195,RuPay,Travel,Female,8123.27,Credit, DMART ,Utilities,Approved
s102924,2026-05-02, vizag ,C82247,Visa,Fuel,Male,12563.09,Credit, ZOMATO ,Fuel,Approved
s102925,2026-06-04, hyderabad ,C42239,Visa,Dining,Female,20061.0,Credit, IOCL ,Food,Approved
s102926,2026-02-12, bengaluru ,C49519,MasterCard,Utilities,Male,19932.52,NetBanking, IRCTC ,Travel,Approved
s102927,2026-01-26, hyderabad ,C70531,Amex,Utilities,Male,8830.12,Credit, RELIANCE ,E-commerce,Approved
s102928,2026-05-30, pune ,C86519,MasterCard,Fuel,Female,17233.45,NetBanking, SWIGGY ,Retail,Approved
s102929,2026-06-08, bengaluru ,C41945,RuPay,Groceries,Female,24572.42,Credit, DMART ,Fuel,Declined
s102930,2026-02-06, vizag ,C45597,MasterCard,Shopping,Male,5839.63,Credit, HPCL ,Travel,Declined
s102931,2026-01-18, mumbai ,C66605,MasterCard,Fuel,Male,9142.18,UPI, ZOMATO ,Utilities,Declined
s102932,2026-03-19, bengaluru ,C70090,Visa,Shopping,Female,22793.86,UPI, IOCL ,Retail,Declined
s102933,2026-02-01, kolkata ,C34107,RuPay,Groceries,Male,22538.45,UPI, AMAZON ,Utilities,Approved
s102934,2026-06-28, mumbai ,C69090,MasterCard,Shopping,Male,24001.54,Credit, SWIGGY ,Travel,Declined
s102935,2026-03-13, bengaluru ,C98156,MasterCard,Shopping,Female,613.24,NetBanking, IRCTC ,Food,Declined
s102936,2026-05-25, hyderabad ,C53954,RuPay,Groceries,Female,19589.42,Credit, HPCL ,Utilities,Approved
s102937,2026-02-03, vizag ,C70692,Amex,Groceries,Male,23446.33,NetBanking, HPCL ,Utilities,Declined
s102938,2026-02-09, vizag ,C76640,MasterCard,Dining,Female,326.58,NetBanking, IRCTC ,E-commerce,Approved
s102939,2026-02-23, pune ,C47139,MasterCard,Dining,Female,3998.73,Credit, IOCL ,Food,Approved
s102940,2026-05-21, mumbai ,C29275,MasterCard,Shopping,Female,5015.17,Credit, DMART ,Travel,Declined
s102941,2026-05-26, pune ,C34387,MasterCard,Groceries,Male,23454.62,UPI, DMART ,E-commerce,Declined
s102942,2026-06-28, bengaluru ,C81358,RuPay,Fuel,Female,24082.18,NetBanking, HPCL ,Retail,Approved
s102943,2026-05-11, bengaluru ,C16497,Visa,Shopping,Female,305.76,NetBanking, ZOMATO ,E-commerce,Approved
s102944,2026-01-13, mumbai ,C79127,Visa,Fuel,Male,3300.66,Credit, IRCTC ,Food,Approved
s102945,2026-05-25, kolkata ,C13812,MasterCard,Groceries,Female,6970.09,UPI, DMART ,Retail,Declined
s102946,2026-05-29, hyderabad ,C69048,MasterCard,Utilities,Male,23138.91,NetBanking, IRCTC ,Utilities,Declined
s102947,2026-03-16, kolkata ,C89376,Amex,Shopping,Male,16003.23,Credit, AMAZON ,Retail,Approved
s102948,2026-01-21, mumbai ,C68020,Visa,Travel,Female,21443.62,Credit, AMAZON ,Food,Approved
s102949,2026-06-04, delhi ,C86844,MasterCard,Groceries,Female,15518.44,NetBanking, RELIANCE ,E-commerce,Approved
s102950,2026-05-05, mumbai ,C97484,Visa,Travel,Female,13287.3,Credit, ZOMATO ,Travel,Approved
s102951,2026-01-28, delhi ,C46435,MasterCard,Fuel,Male,2699.44,Credit, IOCL ,Food,Approved
s102952,2026-03-30, bengaluru ,C27999,Visa,Fuel,Female,7906.06,UPI, IRCTC ,Travel,Declined
s102953,2026-06-24, chennai ,C42257,Amex,Travel,Male,23211.15,UPI, ZOMATO ,Travel,Declined
s102954,2026-06-05, bengaluru ,C26441,MasterCard,Dining,Female,4669.88,NetBanking, DMART ,Travel,Declined
s102955,2026-06-08, kolkata ,C25002,RuPay,Dining,Female,16396.22,NetBanking, ZOMATO ,Travel,Declined
s102956,2026-02-27, mumbai ,C95028,Visa,Fuel,Female,3060.86,Credit, HPCL ,Fuel,Approved
s102957,2026-03-18, chennai ,C59556,MasterCard,Shopping,Male,1744.05,UPI, AMAZON ,Food,Approved
s102958,2026-04-18, chennai ,C37089,MasterCard,Fuel,Female,2883.61,UPI, IOCL ,Food,Declined
s102959,2026-02-23, hyderabad ,C21961,RuPay,Dining,Male,8320.78,UPI, AMAZON ,E-commerce,Declined
s102960,2026-03-04, hyderabad ,C29151,Amex,Utilities,Female,11364.9,NetBanking, DMART ,Utilities,Approved
s102961,2026-03-12, delhi ,C11051,RuPay,Groceries,Male,3299.98,Credit, AMAZON ,E-commerce,Declined
s102962,2026-03-10, bengaluru ,C15094,RuPay,Groceries,Female,15178.23,UPI, HPCL ,Food,Declined
s102963,2026-02-05, kolkata ,C42659,MasterCard,Utilities,Male,24268.47,Credit, RELIANCE ,Travel,Declined
s102964,2026-02-16, bengaluru ,C32710,Amex,Travel,Male,22363.23,NetBanking, SWIGGY ,E-commerce,Declined
s102965,2026-04-05, bengaluru ,C66892,MasterCard,Utilities,Female,11732.41,Credit, DMART ,Food,Approved
s102966,2026-06-22, kolkata ,C87118,MasterCard,Travel,Female,2272.17,UPI, IOCL ,Travel,Declined
s102967,2026-06-10, chennai ,C17382,Amex,Utilities,Female,18220.43,Credit, AMAZON ,Food,Declined
s102968,2026-05-01, hyderabad ,C44844,Amex,Travel,Male,22093.35,NetBanking, HPCL ,E-commerce,Declined
s102969,2026-02-23, hyderabad ,C35251,Amex,Dining,Male,17018.47,UPI, SWIGGY ,Fuel,Approved
s102970,2026-04-15, vizag ,C43099,MasterCard,Fuel,Male,3116.08,NetBanking, RELIANCE ,Food,Approved
s102971,2026-03-31, kolkata ,C69582,MasterCard,Travel,Female,7999.85,Credit, DMART ,Food,Declined
s102972,2026-06-28, bengaluru ,C65719,RuPay,Dining,Female,18462.7,Credit, DMART ,Travel,Declined
s102973,2026-06-26, pune ,C46244,Visa,Travel,Female,15403.03,Credit, SWIGGY ,Retail,Approved
s102974,2026-03-01, delhi ,C28025,MasterCard,Fuel,Female,13215.6,UPI, RELIANCE ,Retail,Approved
s102975,2026-06-22, pune ,C40155,RuPay,Utilities,Male,3831.59,Credit, RELIANCE ,Utilities,Declined
s102976,2026-05-18, vizag ,C86784,Amex,Groceries,Male,8262.75,NetBanking, IOCL ,E-commerce,Approved
s102977,2026-06-03, delhi ,C74782,RuPay,Shopping,Female,15531.67,NetBanking, IRCTC ,Travel,Declined
s102978,2026-03-03, chennai ,C77557,Visa,Fuel,Female,16889.49,NetBanking, SWIGGY ,Travel,Approved
s102979,2026-04-23, vizag ,C87576,Visa,Utilities,Male,12283.59,UPI, SWIGGY ,Fuel,Declined
s102980,2026-05-25, pune ,C17087,RuPay,Groceries,Female,3243.64,Credit, IOCL ,Utilities,Approved
s102981,2026-04-24, kolkata ,C82822,MasterCard,Dining,Male,11187.95,NetBanking, AMAZON ,Food,Declined
s102982,2026-05-26, kolkata ,C42816,Amex,Travel,Male,20322.59,Credit, ZOMATO ,Food,Approved
s102983,2026-03-15, pune ,C59924,Amex,Travel,Female,10612.43,Credit, HPCL ,Utilities,Approved
s102984,2026-01-02, vizag ,C10605,Visa,Travel,Female,10296.52,Credit, ZOMATO ,Utilities,Approved
s102985,2026-02-04, kolkata ,C23347,MasterCard,Travel,Female,2872.66,Credit, ZOMATO ,Retail,Approved
s102986,2026-04-12, delhi ,C13407,Visa,Shopping,Male,18167.79,UPI, AMAZON ,Food,Declined
s102987,2026-05-25, mumbai ,C51656,RuPay,Shopping,Male,17644.24,Credit, RELIANCE ,Utilities,Approved
s102988,2026-02-01, delhi ,C13732,Visa,Travel,Female,19845.65,Credit, IOCL ,Food,Approved
s102989,2026-05-14, mumbai ,C40406,Amex,Fuel,Female,15371.71,NetBanking, IRCTC ,Travel,Declined
s102990,2026-03-02, chennai ,C72292,Amex,Fuel,Male,10201.47,NetBanking, IRCTC ,Retail,Declined
s102991,2026-03-29, chennai ,C51545,Amex,Dining,Female,8757.62,NetBanking, RELIANCE ,Food,Declined
s102992,2026-03-05, vizag ,C88102,Amex,Utilities,Female,18377.75,Credit, ZOMATO ,Travel,Approved
s102993,2026-01-26, vizag ,C21842,Visa,Dining,Female,17805.39,NetBanking, ZOMATO ,Fuel,Approved
s102994,2026-04-07, mumbai ,C50671,RuPay,Utilities,Female,20417.14,Credit, ZOMATO ,Utilities,Approved
s102995,2026-04-29, pune ,C94260,RuPay,Shopping,Male,6960.99,NetBanking, ZOMATO ,Utilities,Approved
s102996,2026-01-17, delhi ,C24765,Visa,Fuel,Male,13854.17,NetBanking, HPCL ,Utilities,Approved
s102997,2026-04-07, hyderabad ,C56017,RuPay,Dining,Male,5089.49,Credit, RELIANCE ,Food,Declined
s102998,2026-04-19, pune ,C99863,Visa,Utilities,Male,19182.24,NetBanking, AMAZON ,Retail,Declined
s102999,2026-05-07, mumbai ,C24261,MasterCard,Utilities,Female,20684.7,NetBanking, HPCL ,E-commerce,Declined
s103000,2026-03-31, bengaluru ,C48614,Amex,Dining,Female,7813.54,Credit, RELIANCE ,Fuel,Declined
s103001,2026-05-05, delhi ,C22510,Amex,Fuel,Female,6054.98,Credit, ZOMATO ,E-commerce,Declined
s103002,2026-05-02, chennai ,C54359,RuPay,Dining,Female,2710.24,NetBanking, RELIANCE ,Travel,Approved
s103003,2026-05-14, chennai ,C82721,Amex,Utilities,Male,11100.32,UPI, AMAZON ,Food,Declined
s103004,2026-05-08, hyderabad ,C79814,Amex,Fuel,Female,24600.93,NetBanking, DMART ,Utilities,Declined
s103005,2026-06-20, hyderabad ,C73179,MasterCard,Fuel,Male,12033.61,UPI, HPCL ,Fuel,Declined
s103006,2026-02-18, chennai ,C11380,RuPay,Fuel,Male,24075.47,NetBanking, SWIGGY ,Utilities,Approved
s103007,2026-04-10, pune ,C88316,Amex,Utilities,Male,20369.67,UPI, ZOMATO ,Travel,Declined
s103008,2026-03-09, chennai ,C32770,MasterCard,Groceries,Female,312.1,NetBanking, SWIGGY ,Retail,Declined
s103009,2026-04-24, chennai ,C86657,Amex,Shopping,Male,4020.28,Credit, ZOMATO ,Retail,Declined
s103010,2026-05-27, kolkata ,C20351,Amex,Utilities,Male,23551.27,NetBanking, ZOMATO ,Travel,Approved
s103011,2026-05-24, chennai ,C66642,RuPay,Shopping,Male,23095.94,NetBanking, SWIGGY ,E-commerce,Approved
s103012,2026-04-05, delhi ,C73406,MasterCard,Travel,Female,5181.08,Credit, IRCTC ,Travel,Declined
s103013,2026-05-18, delhi ,C10558,RuPay,Groceries,Male,12708.19,UPI, IRCTC ,Utilities,Declined
s103014,2026-04-16, kolkata ,C48827,Amex,Utilities,Male,8385.15,NetBanking, HPCL ,E-commerce,Declined
s103015,2026-01-31, mumbai ,C99209,Visa,Dining,Female,12072.64,Credit, HPCL ,E-commerce,Approved
s103016,2026-01-05, hyderabad ,C30271,Amex,Shopping,Female,4073.84,NetBanking, RELIANCE ,Utilities,Declined
s103017,2026-03-21, hyderabad ,C64590,RuPay,Groceries,Female,22588.99,Credit, HPCL ,E-commerce,Declined
s103018,2026-02-01, bengaluru ,C82619,MasterCard,Groceries,Male,23380.46,Credit, HPCL ,Retail,Approved
s103019,2026-04-07, bengaluru ,C36764,MasterCard,Utilities,Male,629.08,Credit, ZOMATO ,Fuel,Declined
s103020,2026-01-02, vizag ,C43121,RuPay,Fuel,Male,5165.94,UPI, HPCL ,E-commerce,Declined
s103021,2026-04-28, vizag ,C36415,Amex,Utilities,Female,2905.0,UPI, AMAZON ,Retail,Approved
s103022,2026-04-10, pune ,C65620,MasterCard,Utilities,Male,15652.1,NetBanking, SWIGGY ,Utilities,Declined
s103023,2026-01-21, hyderabad ,C29471,MasterCard,Groceries,Female,4913.16,UPI, RELIANCE ,E-commerce,Approved
s103024,2026-05-11, mumbai ,C92835,Visa,Shopping,Female,22266.94,NetBanking, HPCL ,Travel,Approved
s103025,2026-01-09, vizag ,C31699,Visa,Travel,Female,19746.64,NetBanking, DMART ,Fuel,Approved
s103026,2026-01-14, delhi ,C19287,MasterCard,Shopping,Male,8322.86,UPI, IRCTC ,Retail,Approved
s103027,2026-03-07, delhi ,C57883,Amex,Utilities,Female,22124.48,Credit, SWIGGY ,Food,Declined
s103028,2026-01-02, delhi ,C20251,Visa,Travel,Male,10536.77,UPI, ZOMATO ,Travel,Approved
s103029,2026-06-06, chennai ,C21251,Visa,Utilities,Male,17012.94,UPI, IOCL ,Travel,Approved
s103030,2026-04-26, hyderabad ,C75465,Visa,Dining,Female,5945.93,NetBanking, IRCTC ,Fuel,Approved
s103031,2026-02-15, chennai ,C79005,MasterCard,Fuel,Male,3538.4,UPI, RELIANCE ,Retail,Declined
s103032,2026-06-25, delhi ,C26004,Amex,Utilities,Male,14199.04,Credit, RELIANCE ,Travel,Declined
s103033,2026-01-24, vizag ,C69386,Visa,Shopping,Female,1162.41,UPI, DMART ,Fuel,Declined
s103034,2026-06-28, vizag ,C39516,MasterCard,Fuel,Male,9938.66,UPI, DMART ,Travel,Declined
s103035,2026-01-10, mumbai ,C69300,RuPay,Travel,Female,11899.87,NetBanking, IOCL ,Utilities,Declined
s103036,2026-04-22, mumbai ,C25544,RuPay,Fuel,Male,16892.74,NetBanking, RELIANCE ,Fuel,Approved
s103037,2026-02-17, chennai ,C39818,RuPay,Utilities,Female,19502.75,NetBanking, AMAZON ,E-commerce,Approved
s103038,2026-04-01, hyderabad ,C66087,Amex,Fuel,Female,20796.62,NetBanking, IOCL ,Retail,Declined
s103039,2026-05-17, pune ,C66409,Visa,Fuel,Male,14511.8,NetBanking, HPCL ,Retail,Declined
s103040,2026-05-17, chennai ,C91183,Visa,Travel,Female,366.06,UPI, HPCL ,Retail,Approved
s103041,2026-04-15, kolkata ,C36017,Visa,Travel,Female,3885.54,UPI, HPCL ,Retail,Approved
s103042,2026-02-22, vizag ,C13183,Visa,Travel,Female,4080.6,NetBanking, SWIGGY ,Travel,Approved
