transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
n102195,2026-05-02,Hyderabad,C88522,MasterCard,Dining,Female,1159.03,Credit,IRCTC,E-commerce,Approved
n102196,2026-05-13,Bengaluru,C69540,MasterCard,Dining,Male,13264.43,NetBanking,IOCL,Fuel,Approved
n102197,2026-06-16,Delhi,C49209,RuPay,Fuel,Male,11495.32,NetBanking,Zomato,Fuel,Approved
n102198,2026-06-14,Vizag,C92751,RuPay,Fuel,Male,10531.81,Credit,IOCL,Fuel,Approved
n102199,2026-06-03,Kolkata,C24441,MasterCard,Dining,Female,9858.64,Credit,Amazon,Fuel,Approved
n102200,2026-01-05,Mumbai,C91906,Visa,Dining,Male,15926.51,Credit,IOCL,Retail,Declined
n102201,2026-03-13,Delhi,C38618,RuPay,Shopping,Female,15792.33,Credit,Swiggy,Travel,Declined
n102202,2026-01-02,Bengaluru,C33415,Visa,Utilities,Female,20281.61,NetBanking,Reliance,Travel,Approved
n102203,2026-06-18,Pune,C38173,Amex,Shopping,Male,14680.62,Credit,IRCTC,Food,Declined
n102204,2026-03-05,Hyderabad,C33938,RuPay,Shopping,Female,10186.22,NetBanking,Amazon,Retail,Declined
n102205,2026-06-16,Vizag,C10100,MasterCard,Travel,Male,9448.27,Credit,Swiggy,E-commerce,Declined
n102206,2026-04-01,Mumbai,C65694,RuPay,Shopping,Male,17527.82,UPI,Zomato,Travel,Approved
n102207,2026-03-04,Kolkata,C45648,MasterCard,Fuel,Female,21869.53,NetBanking,HPCL,Food,Approved
n102208,2026-05-13,Pune,C46234,Amex,Dining,Male,24976.66,Credit,IRCTC,Food,Approved
n102209,2026-04-08,Kolkata,C70764,Amex,Travel,Male,3320.76,NetBanking,Swiggy,Fuel,Declined
n102210,2026-06-20,Chennai,C27680,Visa,Travel,Male,15160.32,UPI,Reliance,Retail,Declined
n102211,2026-05-25,Chennai,C11452,Amex,Dining,Female,1909.52,UPI,IOCL,Retail,Approved
n102212,2026-03-30,Kolkata,C89989,MasterCard,Shopping,Male,5461.87,NetBanking,HPCL,Food,Declined
n102213,2026-05-07,Vizag,C90073,MasterCard,Travel,Female,407.7,Credit,IRCTC,Travel,Approved
n102214,2026-01-13,Delhi,C89692,MasterCard,Fuel,Female,5083.54,NetBanking,IRCTC,Fuel,Approved
n102215,2026-02-09,Chennai,C62750,Visa,Fuel,Male,22430.44,UPI,Swiggy,E-commerce,Declined
n102216,2026-04-13,Chennai,C90863,Visa,Travel,Male,21337.39,UPI,DMart,Retail,Declined
n102217,2026-01-31,Hyderabad,C36755,Amex,Travel,Male,22538.22,NetBanking,HPCL,Retail,Approved
n102218,2026-06-01,Kolkata,C94466,RuPay,Utilities,Female,7498.35,NetBanking,Reliance,Travel,Approved
n102219,2026-03-26,Chennai,C17289,MasterCard,Groceries,Female,20808.11,Credit,HPCL,Food,Declined
n102220,2026-06-05,Bengaluru,C91577,RuPay,Shopping,Female,3215.05,NetBanking,Amazon,Utilities,Declined
n102221,2026-04-13,Chennai,C10565,Visa,Dining,Female,6225.52,Credit,HPCL,Fuel,Declined
n102222,2026-04-15,Bengaluru,C78969,Amex,Shopping,Female,24456.45,Credit,Swiggy,E-commerce,Declined
n102223,2026-03-05,Delhi,C74323,RuPay,Fuel,Male,8017.89,Credit,IRCTC,Food,Declined
n102224,2026-04-14,Bengaluru,C11668,Visa,Dining,Female,12447.12,NetBanking,Reliance,E-commerce,Declined
n102225,2026-03-31,Hyderabad,C39590,Amex,Fuel,Male,24153.35,Credit,Zomato,Fuel,Approved
n102226,2026-06-01,Mumbai,C77585,Amex,Groceries,Male,11544.58,Credit,Swiggy,Utilities,Approved
n102227,2026-03-17,Delhi,C46052,Amex,Travel,Male,19515.3,UPI,IOCL,E-commerce,Declined
n102228,2026-05-17,Kolkata,C26865,MasterCard,Travel,Male,23082.82,Credit,HPCL,Food,Declined
n102229,2026-01-20,Bengaluru,C71763,Visa,Utilities,Female,2336.73,NetBanking,IRCTC,Utilities,Approved
n102230,2026-05-18,Pune,C20283,RuPay,Travel,Female,4895.38,UPI,Amazon,Fuel,Approved
n102231,2026-05-23,Pune,C76700,Visa,Travel,Female,13660.77,Credit,DMart,Travel,Declined
n102232,2026-03-08,Delhi,C91153,Amex,Utilities,Female,6297.02,NetBanking,DMart,Food,Approved
n102233,2026-06-15,Vizag,C71970,Visa,Fuel,Female,381.57,Credit,Amazon,Utilities,Declined
n102234,2026-03-23,Delhi,C25365,RuPay,Fuel,Male,15144.75,NetBanking,Reliance,Retail,Approved
n102235,2026-05-19,Hyderabad,C99256,MasterCard,Shopping,Female,9902.04,Credit,Amazon,Retail,Declined
n102236,2026-05-20,Kolkata,C99717,RuPay,Utilities,Male,16535.78,NetBanking,Amazon,Retail,Declined
n102237,2026-03-24,Chennai,C89702,RuPay,Fuel,Female,7133.87,UPI,IRCTC,Retail,Approved
n102238,2026-03-29,Kolkata,C27321,MasterCard,Fuel,Male,15162.04,UPI,Swiggy,Travel,Approved
n102239,2026-05-09,Hyderabad,C66623,Amex,Fuel,Female,24810.77,Credit,Reliance,E-commerce,Approved
n102240,2026-06-03,Bengaluru,C80890,RuPay,Groceries,Male,2387.7,NetBanking,Reliance,Food,Declined
n102241,2026-01-26,Bengaluru,C53946,RuPay,Shopping,Female,14065.84,UPI,Reliance,Food,Approved
n102242,2026-02-17,Bengaluru,C24606,Amex,Fuel,Female,24855.46,NetBanking,Reliance,Retail,Approved
n102243,2026-03-22,Mumbai,C88724,Amex,Utilities,Male,11953.61,UPI,Zomato,Utilities,Declined
n102244,2026-03-17,Vizag,C17432,MasterCard,Utilities,Male,2090.21,Credit,Swiggy,Food,Approved
n102245,2026-06-08,Pune,C41965,RuPay,Dining,Female,20117.27,UPI,Reliance,Food,Approved
n102246,2026-03-05,Pune,C85526,Amex,Fuel,Female,5879.02,Credit,Reliance,Utilities,Declined
n102247,2026-01-19,Delhi,C12155,MasterCard,Travel,Female,20342.57,UPI,Amazon,Retail,Declined
n102248,2026-05-13,Kolkata,C16346,RuPay,Fuel,Female,5988.95,UPI,IOCL,Retail,Declined
n102249,2026-01-03,Pune,C15769,MasterCard,Utilities,Male,16209.79,UPI,Swiggy,E-commerce,Approved
n102250,2026-01-03,Mumbai,C86892,Visa,Shopping,Male,24712.07,Credit,IRCTC,Utilities,Approved
n102251,2026-02-06,Pune,C27728,Visa,Shopping,Female,8540.26,NetBanking,IRCTC,Food,Declined
n102252,2026-05-26,Vizag,C88309,RuPay,Groceries,Male,14404.5,Credit,IOCL,E-commerce,Approved
n102253,2026-06-09,Kolkata,C15635,MasterCard,Dining,Female,22939.06,UPI,Swiggy,Utilities,Declined
n102254,2026-03-07,Delhi,C92596,MasterCard,Fuel,Female,7217.17,NetBanking,Swiggy,Utilities,Declined
n102255,2026-03-26,Mumbai,C77344,Visa,Fuel,Male,15802.48,Credit,IOCL,Travel,Declined
n102256,2026-05-16,Mumbai,C47144,RuPay,Travel,Female,24510.74,Credit,Reliance,Fuel,Declined
n102257,2026-02-08,Bengaluru,C74660,Amex,Fuel,Female,17515.34,UPI,Amazon,Retail,Declined
n102258,2026-01-27,Kolkata,C28289,RuPay,Shopping,Female,859.04,Credit,Swiggy,Food,Approved
n102259,2026-04-18,Kolkata,C12101,MasterCard,Groceries,Female,20014.45,Credit,Zomato,Fuel,Declined
n102260,2026-01-07,Bengaluru,C59081,MasterCard,Utilities,Male,1789.5,Credit,DMart,Food,Declined
n102261,2026-01-25,Pune,C65475,Visa,Travel,Female,14344.83,UPI,Reliance,Retail,Declined
n102262,2026-03-19,Bengaluru,C37418,MasterCard,Shopping,Female,7759.01,NetBanking,Swiggy,E-commerce,Declined
n102263,2026-03-09,Pune,C38022,Visa,Utilities,Female,17390.48,UPI,Amazon,Travel,Declined
n102264,2026-02-01,Bengaluru,C94277,Amex,Dining,Female,21205.55,UPI,IRCTC,Food,Declined
n102265,2026-04-10,Bengaluru,C82578,MasterCard,Groceries,Female,17865.73,UPI,Swiggy,Utilities,Declined
n102266,2026-04-12,Hyderabad,C59054,Amex,Fuel,Male,24267.17,NetBanking,HPCL,Food,Approved
n102267,2026-05-19,Delhi,C42028,Visa,Utilities,Male,14135.18,Credit,Amazon,Fuel,Declined
n102268,2026-04-21,Vizag,C41705,MasterCard,Groceries,Male,17286.06,NetBanking,HPCL,Retail,Approved
n102269,2026-02-23,Kolkata,C47892,RuPay,Fuel,Male,21727.57,Credit,Zomato,Retail,Approved
n102270,2026-04-12,Vizag,C59291,MasterCard,Travel,Male,11038.47,Credit,Reliance,Retail,Declined
n102271,2026-06-16,Chennai,C16125,MasterCard,Groceries,Male,640.11,Credit,Swiggy,Utilities,Approved
n102272,2026-01-17,Kolkata,C90851,MasterCard,Groceries,Male,12955.02,UPI,Reliance,Retail,Declined
n102273,2026-05-07,Bengaluru,C89252,MasterCard,Shopping,Male,20012.42,UPI,Zomato,Travel,Approved
n102274,2026-03-26,Delhi,C54839,MasterCard,Dining,Male,22879.48,UPI,Zomato,Food,Approved
n102275,2026-02-21,Mumbai,C26294,Visa,Fuel,Female,19736.2,Credit,IRCTC,Utilities,Approved
n102276,2026-02-17,Kolkata,C91974,MasterCard,Groceries,Female,11290.07,UPI,IRCTC,Retail,Approved
n102277,2026-04-17,Hyderabad,C62222,Amex,Travel,Female,804.1,UPI,Amazon,Retail,Declined
n102278,2026-01-14,Mumbai,C59604,Visa,Travel,Female,4319.7,NetBanking,Swiggy,Retail,Declined
n102279,2026-01-22,Hyderabad,C93927,Amex,Utilities,Female,18225.32,Credit,HPCL,Travel,Approved
n102280,2026-06-22,Kolkata,C72028,RuPay,Shopping,Male,10757.89,UPI,Reliance,Travel,Approved
n102281,2026-04-21,Chennai,C11807,Visa,Groceries,Female,4853.67,NetBanking,Zomato,Utilities,Declined
n102282,2026-03-09,Kolkata,C19302,RuPay,Shopping,Female,6754.92,NetBanking,HPCL,Utilities,Approved
n102283,2026-01-27,Mumbai,C86949,Amex,Utilities,Female,21068.63,NetBanking,DMart,Travel,Declined
n102284,2026-01-09,Pune,C51101,Visa,Travel,Male,3658.77,UPI,IOCL,Travel,Approved
n102285,2026-02-02,Chennai,C39154,RuPay,Dining,Male,3355.98,Credit,DMart,Utilities,Approved
n102286,2026-03-26,Delhi,C83712,RuPay,Groceries,Female,505.46,NetBanking,DMart,Retail,Declined
n102287,2026-04-22,Chennai,C28018,MasterCard,Shopping,Female,23482.27,UPI,Reliance,Utilities,Approved
n102288,2026-03-29,Kolkata,C70436,Amex,Fuel,Male,22733.94,Credit,IRCTC,Food,Declined
n102289,2026-01-15,Pune,C96148,RuPay,Fuel,Female,13101.7,UPI,DMart,Utilities,Approved
n102290,2026-06-28,Delhi,C85436,RuPay,Dining,Female,11741.71,NetBanking,Swiggy,Food,Approved
n102291,2026-06-23,Pune,C77543,Amex,Utilities,Female,15625.95,NetBanking,IOCL,Retail,Approved
n102292,2026-01-01,Vizag,C30206,MasterCard,Dining,Male,1362.31,NetBanking,Amazon,Fuel,Approved
n102293,2026-04-17,Bengaluru,C60356,Amex,Groceries,Male,2564.02,UPI,Zomato,Travel,Declined
n102294,2026-06-25,Kolkata,C46409,RuPay,Dining,Female,8129.6,UPI,HPCL,Travel,Approved
n102295,2026-02-14,Delhi,C71637,Amex,Travel,Male,270.53,UPI,HPCL,Travel,Declined
n102296,2026-05-16,Chennai,C48164,Visa,Travel,Male,10426.61,UPI,Swiggy,Travel,Approved
n102297,2026-02-09,Chennai,C43644,RuPay,Travel,Male,19269.02,NetBanking,HPCL,Travel,Approved
n102298,2026-02-06,Mumbai,C36422,Amex,Shopping,Female,523.02,Credit,Zomato,Food,Approved
n102299,2026-01-17,Vizag,C12605,MasterCard,Dining,Male,1234.99,NetBanking,Swiggy,Travel,Approved
n102300,2026-02-24,Kolkata,C17964,MasterCard,Fuel,Female,18309.92,NetBanking,IRCTC,E-commerce,Declined
n102301,2026-01-18,Mumbai,C45273,Visa,Shopping,Female,15985.45,NetBanking,HPCL,Fuel,Declined
n102302,2026-05-28,Vizag,C27685,RuPay,Travel,Male,13925.44,Credit,IRCTC,Travel,Declined
n102303,2026-06-06,Delhi,C79026,Visa,Travel,Female,22867.89,UPI,IRCTC,Travel,Declined
n102304,2026-06-26,Vizag,C49210,Visa,Shopping,Female,12506.81,NetBanking,IRCTC,Fuel,Declined
n102305,2026-06-23,Hyderabad,C54142,Visa,Groceries,Female,127.14,NetBanking,Swiggy,Travel,Approved
n102306,2026-06-16,Hyderabad,C40574,Visa,Travel,Male,8369.88,UPI,Amazon,Food,Approved
n102307,2026-03-21,Chennai,C15356,MasterCard,Fuel,Female,16658.2,UPI,Swiggy,Fuel,Declined
n102308,2026-04-28,Pune,C89909,RuPay,Fuel,Female,1760.67,UPI,Swiggy,Utilities,Approved
n102309,2026-02-21,Hyderabad,C75648,MasterCard,Shopping,Female,19689.03,NetBanking,IOCL,Utilities,Declined
n102310,2026-01-28,Kolkata,C30863,MasterCard,Utilities,Male,4291.05,UPI,Amazon,Utilities,Declined
n102311,2026-05-21,Kolkata,C91619,RuPay,Groceries,Female,10557.75,UPI,Swiggy,Fuel,Approved
n102312,2026-01-26,Vizag,C35227,Visa,Dining,Female,4626.65,NetBanking,IRCTC,Utilities,Approved
n102313,2026-04-06,Bengaluru,C79419,Visa,Dining,Male,7443.04,Credit,IOCL,Travel,Declined
n102314,2026-05-25,Delhi,C64305,Visa,Dining,Male,5965.61,UPI,Reliance,Retail,Declined
n102315,2026-01-31,Vizag,C91877,Visa,Groceries,Male,5777.17,NetBanking,Amazon,E-commerce,Declined
n102316,2026-03-22,Delhi,C81061,Amex,Fuel,Female,20267.0,UPI,Zomato,Utilities,Declined
n102317,2026-01-19,Vizag,C65144,Amex,Travel,Female,5142.87,NetBanking,DMart,Fuel,Approved
n102318,2026-04-26,Mumbai,C70656,Visa,Travel,Male,8078.1,NetBanking,Amazon,Fuel,Declined
n102319,2026-04-05,Kolkata,C31973,Amex,Shopping,Male,12687.65,NetBanking,HPCL,Food,Approved
n102320,2026-05-15,Hyderabad,C30388,Visa,Utilities,Female,10024.98,Credit,IRCTC,Fuel,Declined
n102321,2026-06-24,Bengaluru,C33646,Visa,Utilities,Male,15837.67,UPI,DMart,Fuel,Approved
n102322,2026-02-09,Kolkata,C95939,Visa,Shopping,Male,20405.44,Credit,HPCL,E-commerce,Declined
n102323,2026-04-10,Hyderabad,C25521,Visa,Dining,Male,5564.21,Credit,Reliance,Food,Approved
n102324,2026-02-27,Delhi,C77027,Amex,Utilities,Female,15226.05,UPI,Amazon,Retail,Declined
n102325,2026-01-12,Kolkata,C74334,RuPay,Dining,Female,21570.08,NetBanking,IRCTC,Retail,Declined
n102326,2026-04-01,Vizag,C11739,Amex,Dining,Male,18519.4,Credit,IRCTC,E-commerce,Declined
n102327,2026-03-26,Pune,C92853,Visa,Utilities,Female,11055.46,Credit,Zomato,Retail,Approved
n102328,2026-05-15,Vizag,C90985,MasterCard,Shopping,Female,17801.62,UPI,Swiggy,E-commerce,Declined
n102329,2026-04-05,Mumbai,C23719,Visa,Travel,Male,7783.36,UPI,Amazon,Utilities,Approved
n102330,2026-02-09,Mumbai,C94957,RuPay,Fuel,Male,10074.85,UPI,DMart,Travel,Declined
n102331,2026-05-17,Bengaluru,C14911,Amex,Dining,Female,13489.4,Credit,IRCTC,Utilities,Declined
n102332,2026-06-10,Delhi,C56813,Amex,Shopping,Female,6658.77,UPI,Swiggy,E-commerce,Approved
n102333,2026-04-19,Kolkata,C49080,Visa,Fuel,Female,5526.44,Credit,Zomato,Food,Approved
n102334,2026-05-08,Mumbai,C25600,RuPay,Shopping,Female,9214.68,NetBanking,Reliance,Fuel,Approved
n102335,2026-06-19,Vizag,C40608,Visa,Shopping,Female,24047.12,NetBanking,IRCTC,Utilities,Approved
n102336,2026-02-04,Bengaluru,C53440,RuPay,Utilities,Female,16099.07,Credit,IRCTC,Retail,Declined
n102337,2026-01-24,Kolkata,C58869,Visa,Shopping,Female,15708.04,UPI,IRCTC,Fuel,Declined
n102338,2026-04-10,Hyderabad,C71153,MasterCard,Travel,Female,19888.26,UPI,Swiggy,Food,Approved
n102339,2026-02-01,Pune,C92862,RuPay,Shopping,Female,16292.51,NetBanking,HPCL,Travel,Approved
n102340,2026-04-19,Bengaluru,C67927,Visa,Travel,Male,23712.78,Credit,DMart,Fuel,Approved
n102341,2026-04-14,Bengaluru,C94610,RuPay,Fuel,Male,19714.62,UPI,Swiggy,Utilities,Declined
n102342,2026-04-09,Hyderabad,C87437,RuPay,Shopping,Male,17380.47,UPI,Swiggy,E-commerce,Approved
n102343,2026-06-01,Chennai,C80256,Amex,Travel,Male,24280.23,Credit,Reliance,Food,Declined
n102344,2026-01-08,Kolkata,C34532,Visa,Shopping,Male,10448.84,UPI,HPCL,E-commerce,Declined
n102345,2026-04-17,Kolkata,C67082,Visa,Fuel,Male,24934.81,NetBanking,IOCL,Retail,Declined
n102346,2026-02-14,Hyderabad,C27619,MasterCard,Groceries,Male,6789.76,NetBanking,Amazon,E-commerce,Approved
n102347,2026-04-23,Kolkata,C82578,MasterCard,Dining,Female,9016.28,NetBanking,Amazon,E-commerce,Declined
n102348,2026-04-26,Bengaluru,C52912,MasterCard,Utilities,Female,6974.35,UPI,DMart,Travel,Declined
n102349,2026-01-07,Chennai,C37694,MasterCard,Travel,Male,11502.24,UPI,Zomato,Food,Declined
n102350,2026-02-05,Kolkata,C16887,Visa,Shopping,Female,6233.69,Credit,IOCL,Retail,Approved
n102351,2026-05-26,Pune,C94259,Amex,Shopping,Female,8964.77,Credit,Reliance,Food,Declined
n102352,2026-04-07,Delhi,C22147,RuPay,Shopping,Male,755.51,NetBanking,Zomato,E-commerce,Approved
n102353,2026-03-27,Pune,C18329,MasterCard,Travel,Female,23141.45,UPI,IOCL,Food,Approved
n102354,2026-02-16,Mumbai,C85060,Visa,Travel,Female,18900.2,Credit,DMart,Travel,Declined
n102355,2026-03-12,Kolkata,C20969,RuPay,Utilities,Female,7381.03,Credit,Reliance,Travel,Approved
n102356,2026-01-30,Delhi,C87117,Amex,Shopping,Female,14782.17,UPI,IRCTC,E-commerce,Approved
n102357,2026-06-26,Hyderabad,C47947,Visa,Shopping,Female,7206.83,UPI,HPCL,Utilities,Declined
n102358,2026-04-19,Bengaluru,C77349,MasterCard,Fuel,Female,12601.01,Credit,DMart,Utilities,Declined
n102359,2026-03-04,Bengaluru,C50897,MasterCard,Shopping,Male,8181.85,Credit,Swiggy,Retail,Declined
n102360,2026-05-04,Kolkata,C32391,Visa,Fuel,Female,19980.95,Credit,HPCL,E-commerce,Approved
n102361,2026-06-07,Kolkata,C92688,RuPay,Dining,Female,3308.96,UPI,Amazon,Food,Approved
n102362,2026-02-06,Kolkata,C85784,MasterCard,Groceries,Male,9369.96,UPI,Reliance,Utilities,Approved
n102363,2026-01-04,Kolkata,C14356,Visa,Groceries,Male,1450.32,NetBanking,IOCL,Travel,Declined
n102364,2026-06-28,Hyderabad,C98510,RuPay,Groceries,Male,7278.84,Credit,DMart,Travel,Approved
n102365,2026-01-07,Kolkata,C63589,Amex,Fuel,Male,7944.42,UPI,Zomato,Utilities,Approved
n102366,2026-01-05,Bengaluru,C62664,Amex,Groceries,Male,21235.23,NetBanking,Reliance,Retail,Approved
n102367,2026-02-04,Delhi,C14896,Visa,Travel,Male,21739.62,NetBanking,Reliance,Retail,Approved
n102368,2026-01-13,Pune,C59516,MasterCard,Utilities,Male,2480.58,NetBanking,Amazon,E-commerce,Approved
n102369,2026-02-23,Delhi,C80016,RuPay,Groceries,Male,14439.31,Credit,IRCTC,Utilities,Approved
n102370,2026-04-04,Chennai,C77767,Amex,Fuel,Male,4042.26,NetBanking,Swiggy,Travel,Declined
n102371,2026-06-23,Delhi,C53680,MasterCard,Groceries,Female,4723.19,UPI,Swiggy,Travel,Declined
n102372,2026-04-20,Hyderabad,C32709,RuPay,Shopping,Female,10792.03,UPI,Reliance,Utilities,Approved
n102373,2026-05-30,Pune,C42442,Amex,Dining,Female,15665.05,Credit,Swiggy,Utilities,Declined
n102374,2026-02-15,Vizag,C40415,RuPay,Dining,Male,8431.75,Credit,IOCL,Food,Declined
n102375,2026-03-27,Bengaluru,C45063,Amex,Dining,Male,9306.33,Credit,Amazon,Fuel,Declined
n102376,2026-04-17,Delhi,C23792,RuPay,Dining,Female,5557.47,UPI,Zomato,Retail,Declined
n102377,2026-04-24,Delhi,C61617,Amex,Utilities,Female,16706.39,UPI,IRCTC,Fuel,Declined
n102378,2026-02-02,Pune,C42747,MasterCard,Travel,Male,21948.0,NetBanking,IOCL,Food,Approved
n102379,2026-03-18,Bengaluru,C54401,Amex,Fuel,Male,16059.75,NetBanking,IOCL,Retail,Approved
n102380,2026-03-24,Delhi,C37853,RuPay,Dining,Female,12555.26,UPI,IRCTC,Utilities,Approved
n102381,2026-04-16,Bengaluru,C61550,MasterCard,Travel,Female,14796.92,Credit,DMart,Food,Approved
n102382,2026-04-01,Mumbai,C98317,Visa,Fuel,Female,22433.74,NetBanking,IRCTC,Utilities,Declined
n102383,2026-01-23,Hyderabad,C42092,Visa,Dining,Male,11902.2,UPI,Amazon,Food,Approved
n102384,2026-01-02,Bengaluru,C45896,Amex,Dining,Male,13942.71,Credit,IOCL,Utilities,Declined
n102385,2026-05-27,Mumbai,C25443,MasterCard,Fuel,Female,10015.97,Credit,Swiggy,Food,Declined
n102386,2026-02-17,Pune,C94206,RuPay,Groceries,Male,9776.15,NetBanking,Swiggy,Travel,Declined
n102387,2026-02-22,Mumbai,C88361,Visa,Dining,Male,18726.48,NetBanking,Swiggy,E-commerce,Approved
n102388,2026-04-12,Delhi,C76273,Visa,Utilities,Male,4619.9,UPI,IOCL,Utilities,Declined
n102389,2026-05-26,Vizag,C21590,Amex,Dining,Male,10351.18,NetBanking,IRCTC,Retail,Declined
n102390,2026-02-26,Bengaluru,C14307,Visa,Dining,Male,4328.23,NetBanking,Amazon,E-commerce,Declined
n102391,2026-03-05,Delhi,C86690,Visa,Fuel,Male,5737.89,UPI,Swiggy,Retail,Declined
n102392,2026-06-20,Kolkata,C73180,MasterCard,Utilities,Female,13383.63,Credit,Swiggy,E-commerce,Declined
n102393,2026-01-23,Hyderabad,C19326,Amex,Dining,Male,1038.66,UPI,DMart,E-commerce,Declined
n102394,2026-01-03,Delhi,C85804,Visa,Fuel,Male,21225.68,NetBanking,Reliance,E-commerce,Approved
n102395,2026-05-16,Kolkata,C64656,Visa,Dining,Male,18724.94,Credit,Amazon,Retail,Declined
n102396,2026-02-06,Bengaluru,C36289,RuPay,Shopping,Female,7628.85,UPI,Reliance,E-commerce,Approved
n102397,2026-03-23,Mumbai,C19789,Amex,Fuel,Female,14180.31,NetBanking,DMart,Food,Approved
n102398,2026-02-22,Kolkata,C17701,Visa,Travel,Female,2562.16,NetBanking,DMart,Food,Approved
n102399,2026-02-22,Chennai,C22813,RuPay,Fuel,Male,7656.03,UPI,Amazon,Retail,Approved
n102400,2026-03-16,Bengaluru,C25627,MasterCard,Shopping,Female,21292.0,UPI,Zomato,Retail,Declined
n102401,2026-06-28,Bengaluru,C89635,MasterCard,Dining,Female,21243.42,UPI,HPCL,Food,Declined
n102402,2026-04-20,Mumbai,C89324,Visa,Groceries,Male,1033.98,NetBanking,HPCL,Travel,Approved
n102403,2026-06-18,Kolkata,C26005,RuPay,Groceries,Male,16071.25,Credit,Zomato,Travel,Approved
n102404,2026-01-20,Mumbai,C20800,RuPay,Groceries,Female,1379.84,NetBanking,IOCL,Utilities,Approved
n102405,2026-04-10,Bengaluru,C63283,RuPay,Travel,Female,4263.8,UPI,Reliance,Utilities,Declined
n102406,2026-03-21,Bengaluru,C10264,MasterCard,Utilities,Female,7146.59,NetBanking,DMart,Utilities,Declined
n102407,2026-05-30,Delhi,C78235,RuPay,Dining,Female,15152.27,NetBanking,IRCTC,E-commerce,Approved
n102408,2026-04-05,Bengaluru,C87443,RuPay,Dining,Female,8761.92,NetBanking,IOCL,Retail,Declined
n102409,2026-04-04,Delhi,C29089,MasterCard,Dining,Male,11446.55,UPI,IOCL,Retail,Declined
n102410,2026-04-14,Pune,C13393,RuPay,Dining,Male,11962.63,NetBanking,Amazon,E-commerce,Declined
n102411,2026-06-17,Delhi,C24579,MasterCard,Fuel,Female,12780.18,UPI,Reliance,Travel,Approved
n102412,2026-06-29,Vizag,C23448,Visa,Fuel,Female,10288.53,NetBanking,Amazon,Utilities,Declined
n102413,2026-01-26,Vizag,C27770,MasterCard,Fuel,Female,10250.33,Credit,DMart,E-commerce,Declined
n102414,2026-06-18,Chennai,C28350,MasterCard,Groceries,Male,4606.43,NetBanking,Reliance,Travel,Approved
n102415,2026-05-18,Delhi,C71740,RuPay,Groceries,Male,9012.1,NetBanking,Swiggy,E-commerce,Approved
n102416,2026-03-11,Bengaluru,C15113,RuPay,Dining,Male,5781.51,Credit,DMart,Retail,Declined
n102417,2026-06-20,Hyderabad,C51211,MasterCard,Travel,Female,23198.38,Credit,Reliance,E-commerce,Declined
n102418,2026-03-16,Bengaluru,C93827,RuPay,Dining,Male,15009.99,UPI,IRCTC,E-commerce,Approved
n102419,2026-05-19,Hyderabad,C19540,Visa,Travel,Male,15589.29,NetBanking,Zomato,Retail,Declined
n102420,2026-01-20,Pune,C26547,Visa,Utilities,Female,7268.99,NetBanking,IOCL,Food,Declined
n102421,2026-06-10,Chennai,C82168,Visa,Groceries,Male,16074.83,NetBanking,IRCTC,E-commerce,Declined
n102422,2026-02-26,Pune,C75237,Visa,Utilities,Male,11670.01,NetBanking,DMart,Utilities,Approved
n102423,2026-01-25,Mumbai,C96593,Amex,Travel,Male,20568.28,UPI,Amazon,Travel,Declined
n102424,2026-05-22,Pune,C55151,Amex,Travel,Female,17477.03,Credit,Swiggy,Retail,Approved
n102425,2026-04-18,Kolkata,C84244,Visa,Utilities,Female,9046.22,Credit,IOCL,E-commerce,Declined
n102426,2026-01-18,Hyderabad,C60922,RuPay,Dining,Female,6090.76,UPI,Swiggy,Travel,Declined
n102427,2026-01-12,Bengaluru,C62307,RuPay,Groceries,Female,10417.92,Credit,IOCL,Utilities,Approved
n102428,2026-03-18,Hyderabad,C28351,RuPay,Groceries,Male,12849.5,Credit,HPCL,Utilities,Declined
n102429,2026-06-07,Chennai,C93905,Amex,Travel,Female,7602.22,UPI,Reliance,Travel,Approved
n102430,2026-05-17,Delhi,C98514,MasterCard,Groceries,Male,22533.76,Credit,IRCTC,Travel,Approved
n102431,2026-01-09,Delhi,C20487,Amex,Utilities,Male,7764.57,NetBanking,Zomato,Travel,Approved
n102432,2026-04-12,Bengaluru,C52942,RuPay,Travel,Female,7116.54,NetBanking,Amazon,Food,Approved
n102433,2026-05-08,Kolkata,C11959,MasterCard,Travel,Male,9286.17,Credit,IRCTC,Retail,Approved
n102434,2026-06-18,Chennai,C91341,RuPay,Utilities,Female,9035.02,Credit,DMart,Travel,Approved
n102435,2026-05-15,Kolkata,C39669,Visa,Travel,Male,22800.05,Credit,IOCL,Food,Approved
n102436,2026-06-26,Bengaluru,C68015,MasterCard,Fuel,Female,7457.72,Credit,Reliance,Retail,Approved
n102437,2026-03-19,Bengaluru,C63381,Amex,Shopping,Male,22638.8,UPI,IRCTC,Fuel,Approved
n102438,2026-04-14,Kolkata,C89183,MasterCard,Dining,Male,9965.76,Credit,Zomato,E-commerce,Approved
n102439,2026-02-01,Mumbai,C86856,MasterCard,Shopping,Male,7621.55,UPI,Amazon,Retail,Approved
n102440,2026-01-12,Kolkata,C22480,Visa,Fuel,Male,16110.38,Credit,Zomato,Fuel,Approved
n102441,2026-05-06,Vizag,C21108,Visa,Fuel,Male,16188.58,Credit,Zomato,Food,Approved
